Chromosome,Start,B
2R,16139001,0.863562
2R,16140001,0.863827
2R,16141001,0.862444
2R,16142001,0.861383
2R,16143001,0.860332
2R,16144001,0.859694
2R,16145001,0.859763
2R,16146001,0.860104
2R,16147001,0.860644
2R,16148001,0.862007
2R,16149001,0.863994
2R,16150001,0.866158
2R,16151001,0.867838
2R,16152001,0.869050
2R,16153001,0.869852
2R,16154001,0.870276
2R,16155001,0.870334
2R,16156001,0.870019
2R,16157001,0.869351
2R,16158001,0.869197
2R,16159001,0.869574
2R,16160001,0.870562
2R,16161001,0.869933
2R,16162001,0.868738
2R,16163001,0.866918
2R,16164001,0.864527
2R,16165001,0.862520
2R,16166001,0.860667
2R,16167001,0.859485
2R,16168001,0.858982
2R,16169001,0.858829
2R,16170001,0.858444
2R,16171001,0.858238
2R,16172001,0.858183
2R,16173001,0.858612
2R,16174001,0.859590
2R,16175001,0.861063
2R,16176001,0.863180
2R,16177001,0.865294
2R,16178001,0.866718
2R,16179001,0.867486
2R,16180001,0.867704
2R,16181001,0.867120
2R,16182001,0.866062
2R,16183001,0.865550
2R,16184001,0.865282
2R,16185001,0.864475
2R,16186001,0.863954
2R,16187001,0.863061
2R,16188001,0.861483
2R,16189001,0.859790
2R,16190001,0.858852
2R,16191001,0.858754
2R,16192001,0.859427
2R,16193001,0.860387
2R,16194001,0.860614
2R,16195001,0.860884
2R,16196001,0.861635
2R,16197001,0.861956
2R,16198001,0.862148
2R,16199001,0.862729
2R,16200001,0.862134
2R,16201001,0.863381
2R,16202001,0.865526
2R,16203001,0.868003
2R,16204001,0.869848
2R,16205001,0.871931
2R,16206001,0.874375
2R,16207001,0.876467
2R,16208001,0.878126
2R,16209001,0.879432
2R,16210001,0.880439
2R,16211001,0.881183
2R,16212001,0.881692
2R,16213001,0.881979
2R,16214001,0.882053
2R,16215001,0.881914
2R,16216001,0.881555
2R,16217001,0.880961
2R,16218001,0.880109
2R,16219001,0.878962
2R,16220001,0.875334
2R,16221001,0.873239
2R,16222001,0.870785
2R,16223001,0.868494
2R,16224001,0.866916
2R,16225001,0.866162
2R,16226001,0.864887
2R,16227001,0.862896
2R,16228001,0.860806
2R,16229001,0.859537
2R,16230001,0.858645
2R,16231001,0.857428
2R,16232001,0.856962
2R,16233001,0.857288
2R,16234001,0.858209
2R,16235001,0.859249
2R,16236001,0.859553
2R,16237001,0.859264
2R,16238001,0.858618
2R,16239001,0.858206
2R,16240001,0.856295
2R,16241001,0.857257
2R,16242001,0.858466
2R,16243001,0.858995
2R,16244001,0.859011
2R,16245001,0.859495
2R,16246001,0.859826
2R,16247001,0.860273
2R,16248001,0.860653
2R,16249001,0.860963
2R,16250001,0.860889
2R,16251001,0.860341
2R,16252001,0.859308
2R,16253001,0.857774
2R,16254001,0.855761
2R,16255001,0.853958
2R,16256001,0.851911
2R,16257001,0.849184
2R,16258001,0.845695
2R,16259001,0.841313
2R,16260001,0.834104
2R,16261001,0.831189
2R,16262001,0.828003
2R,16263001,0.825001
2R,16264001,0.822381
2R,16265001,0.820001
2R,16266001,0.817951
2R,16267001,0.816105
2R,16268001,0.814458
2R,16269001,0.813240
2R,16270001,0.812310
2R,16271001,0.811157
2R,16272001,0.809634
2R,16273001,0.808153
2R,16274001,0.807054
2R,16275001,0.806344
2R,16276001,0.806019
2R,16277001,0.806019
2R,16278001,0.806013
2R,16279001,0.805759
2R,16280001,0.803311
2R,16281001,0.802366
2R,16282001,0.801455
2R,16283001,0.800709
2R,16284001,0.800016
2R,16285001,0.799603
2R,16286001,0.799522
2R,16287001,0.799711
2R,16288001,0.800072
2R,16289001,0.800565
2R,16290001,0.801027
2R,16291001,0.801630
2R,16292001,0.802325
2R,16293001,0.803291
2R,16294001,0.804492
2R,16295001,0.805822
2R,16296001,0.807566
2R,16297001,0.809663
2R,16298001,0.811609
2R,16299001,0.813258
2R,16300001,0.814174
2R,16301001,0.815182
2R,16302001,0.815937
2R,16303001,0.816448
2R,16304001,0.816718
2R,16305001,0.816748
2R,16306001,0.816537
2R,16307001,0.816079
2R,16308001,0.815365
2R,16309001,0.814394
2R,16310001,0.813440
2R,16311001,0.812432
2R,16312001,0.811200
2R,16313001,0.810055
2R,16314001,0.809251
2R,16315001,0.808806
2R,16316001,0.808540
2R,16317001,0.808359
2R,16318001,0.808504
2R,16319001,0.808980
2R,16320001,0.809820
2R,16321001,0.810670
2R,16322001,0.811574
2R,16323001,0.812627
2R,16324001,0.814059
2R,16325001,0.815507
2R,16326001,0.816747
2R,16327001,0.818113
2R,16328001,0.819347
2R,16329001,0.820514
2R,16330001,0.821906
2R,16331001,0.823360
2R,16332001,0.824562
2R,16333001,0.825584
2R,16334001,0.826518
2R,16335001,0.827219
2R,16336001,0.827680
2R,16337001,0.827901
2R,16338001,0.827873
2R,16339001,0.827607
2R,16340001,0.829289
2R,16341001,0.829368
2R,16342001,0.829653
2R,16343001,0.830156
2R,16344001,0.830482
2R,16345001,0.830879
2R,16346001,0.831724
2R,16347001,0.833051
2R,16348001,0.834744
2R,16349001,0.836539
2R,16350001,0.838109
2R,16351001,0.839453
2R,16352001,0.840583
2R,16353001,0.841503
2R,16354001,0.842276
2R,16355001,0.843264
2R,16356001,0.844241
2R,16357001,0.845023
2R,16358001,0.845608
2R,16359001,0.845994
2R,16360001,0.850385
2R,16361001,0.851110
2R,16362001,0.852432
2R,16363001,0.854436
2R,16364001,0.856880
2R,16365001,0.859311
2R,16366001,0.861487
2R,16367001,0.863441
2R,16368001,0.865202
2R,16369001,0.866793
2R,16370001,0.868234
2R,16371001,0.869539
2R,16372001,0.870722
2R,16373001,0.871793
2R,16374001,0.872760
2R,16375001,0.873629
2R,16376001,0.874406
2R,16377001,0.875093
2R,16378001,0.875693
2R,16379001,0.876205
2R,16380001,0.882121
2R,16381001,0.882662
2R,16382001,0.883313
2R,16383001,0.883884
2R,16384001,0.884381
2R,16385001,0.884811
2R,16386001,0.885178
2R,16387001,0.885487
2R,16388001,0.885740
2R,16389001,0.885939
2R,16390001,0.886085
2R,16391001,0.886180
2R,16392001,0.886223
2R,16393001,0.886212
2R,16394001,0.886147
2R,16395001,0.886026
2R,16396001,0.885845
2R,16397001,0.885599
2R,16398001,0.885283
2R,16399001,0.885004
2R,16400001,0.888861
2R,16401001,0.888626
2R,16402001,0.888314
2R,16403001,0.887924
2R,16404001,0.887455
2R,16405001,0.886902
2R,16406001,0.886260
2R,16407001,0.885522
2R,16408001,0.884680
2R,16409001,0.883720
2R,16410001,0.882630
2R,16411001,0.881392
2R,16412001,0.879982
2R,16413001,0.878375
2R,16414001,0.876533
2R,16415001,0.874544
2R,16416001,0.873068
2R,16417001,0.872338
2R,16418001,0.872256
2R,16419001,0.872862
2R,16420001,0.876862
2R,16421001,0.877094
2R,16422001,0.877073
2R,16423001,0.876906
2R,16424001,0.876791
2R,16425001,0.876822
2R,16426001,0.876805
2R,16427001,0.877010
2R,16428001,0.877241
2R,16429001,0.877456
2R,16430001,0.877539
2R,16431001,0.877350
2R,16432001,0.876937
2R,16433001,0.876790
2R,16434001,0.876823
2R,16435001,0.877617
2R,16436001,0.878987
2R,16437001,0.880189
2R,16438001,0.881151
2R,16439001,0.881894
2R,16440001,0.885158
2R,16441001,0.885463
2R,16442001,0.885569
2R,16443001,0.885551
2R,16444001,0.885913
2R,16445001,0.886375
2R,16446001,0.886738
2R,16447001,0.887666
2R,16448001,0.888883
2R,16449001,0.889941
2R,16450001,0.890856
2R,16451001,0.891645
2R,16452001,0.892322
2R,16453001,0.892900
2R,16454001,0.893385
2R,16455001,0.893785
2R,16456001,0.894104
2R,16457001,0.894346
2R,16458001,0.894513
2R,16459001,0.894604
2R,16460001,0.896583
2R,16461001,0.896475
2R,16462001,0.896282
2R,16463001,0.895995
2R,16464001,0.895608
2R,16465001,0.895107
2R,16466001,0.894481
2R,16467001,0.894058
2R,16468001,0.894059
2R,16469001,0.894480
2R,16470001,0.894902
2R,16471001,0.895196
2R,16472001,0.895374
2R,16473001,0.895445
2R,16474001,0.895415
2R,16475001,0.895285
2R,16476001,0.895057
2R,16477001,0.894727
2R,16478001,0.894293
2R,16479001,0.893747
2R,16480001,0.894789
2R,16481001,0.893921
2R,16482001,0.892904
2R,16483001,0.891716
2R,16484001,0.890331
2R,16485001,0.888989
2R,16486001,0.887908
2R,16487001,0.886908
2R,16488001,0.886375
2R,16489001,0.886286
2R,16490001,0.886148
2R,16491001,0.885738
2R,16492001,0.885730
2R,16493001,0.886433
2R,16494001,0.887034
2R,16495001,0.887336
2R,16496001,0.887340
2R,16497001,0.887268
2R,16498001,0.887959
2R,16499001,0.889481
2R,16500001,0.892179
2R,16501001,0.893494
2R,16502001,0.894615
2R,16503001,0.895579
2R,16504001,0.896476
2R,16505001,0.897263
2R,16506001,0.897935
2R,16507001,0.898504
2R,16508001,0.898979
2R,16509001,0.899367
2R,16510001,0.899675
2R,16511001,0.899906
2R,16512001,0.900064
2R,16513001,0.900149
2R,16514001,0.900161
2R,16515001,0.900101
2R,16516001,0.899964
2R,16517001,0.899807
2R,16518001,0.899716
2R,16519001,0.899549
2R,16520001,0.900617
2R,16521001,0.900216
2R,16522001,0.899720
2R,16523001,0.899122
2R,16524001,0.898410
2R,16525001,0.897592
2R,16526001,0.896760
2R,16527001,0.895798
2R,16528001,0.894726
2R,16529001,0.893767
2R,16530001,0.893194
2R,16531001,0.892982
2R,16532001,0.893120
2R,16533001,0.893172
2R,16534001,0.892992
2R,16535001,0.892681
2R,16536001,0.893042
2R,16537001,0.894064
2R,16538001,0.894979
2R,16539001,0.895715
2R,16540001,0.897263
2R,16541001,0.897691
2R,16542001,0.897993
2R,16543001,0.898180
2R,16544001,0.898257
2R,16545001,0.898227
2R,16546001,0.898093
2R,16547001,0.897854
2R,16548001,0.897506
2R,16549001,0.897044
2R,16550001,0.896460
2R,16551001,0.895742
2R,16552001,0.894874
2R,16553001,0.893838
2R,16554001,0.892613
2R,16555001,0.891551
2R,16556001,0.891126
2R,16557001,0.891086
2R,16558001,0.890850
2R,16559001,0.890409
2R,16560001,0.891871
2R,16561001,0.892724
2R,16562001,0.893623
2R,16563001,0.893981
2R,16564001,0.894073
2R,16565001,0.893824
2R,16566001,0.893075
2R,16567001,0.891845
2R,16568001,0.890529
2R,16569001,0.890017
2R,16570001,0.890405
2R,16571001,0.891061
2R,16572001,0.891479
2R,16573001,0.892122
2R,16574001,0.893178
2R,16575001,0.894239
2R,16576001,0.895384
2R,16577001,0.896166
2R,16578001,0.896595
2R,16579001,0.896698
2R,16580001,0.897047
2R,16581001,0.896507
2R,16582001,0.895665
2R,16583001,0.894561
2R,16584001,0.893274
2R,16585001,0.892421
2R,16586001,0.891327
2R,16587001,0.890147
2R,16588001,0.889456
2R,16589001,0.889547
2R,16590001,0.889865
2R,16591001,0.891088
2R,16592001,0.892448
2R,16593001,0.893170
2R,16594001,0.893283
2R,16595001,0.892828
2R,16596001,0.892726
2R,16597001,0.893500
2R,16598001,0.894156
2R,16599001,0.894885
2R,16600001,0.896020
2R,16601001,0.898023
2R,16602001,0.899606
2R,16603001,0.900859
2R,16604001,0.901851
2R,16605001,0.902626
2R,16606001,0.903220
2R,16607001,0.903653
2R,16608001,0.903943
2R,16609001,0.904100
2R,16610001,0.904131
2R,16611001,0.904036
2R,16612001,0.903815
2R,16613001,0.903462
2R,16614001,0.902967
2R,16615001,0.902312
2R,16616001,0.901476
2R,16617001,0.900425
2R,16618001,0.899108
2R,16619001,0.897590
2R,16620001,0.894036
2R,16621001,0.892486
2R,16622001,0.891369
2R,16623001,0.891197
2R,16624001,0.891133
2R,16625001,0.890572
2R,16626001,0.889516
2R,16627001,0.887930
2R,16628001,0.885727
2R,16629001,0.883059
2R,16630001,0.881215
2R,16631001,0.880341
2R,16632001,0.880346
2R,16633001,0.881108
2R,16634001,0.882826
2R,16635001,0.884975
2R,16636001,0.886525
2R,16637001,0.887507
2R,16638001,0.888003
2R,16639001,0.888055
2R,16640001,0.882935
2R,16641001,0.882070
2R,16642001,0.880706
2R,16643001,0.878965
2R,16644001,0.877029
2R,16645001,0.874912
2R,16646001,0.873330
2R,16647001,0.872742
2R,16648001,0.873222
2R,16649001,0.874177
2R,16650001,0.874308
2R,16651001,0.873666
2R,16652001,0.873551
2R,16653001,0.873863
2R,16654001,0.874571
2R,16655001,0.875970
2R,16656001,0.877364
2R,16657001,0.879610
2R,16658001,0.881949
2R,16659001,0.883815
2R,16660001,0.878766
2R,16661001,0.879320
2R,16662001,0.879752
2R,16663001,0.880074
2R,16664001,0.880334
2R,16665001,0.880487
2R,16666001,0.880519
2R,16667001,0.880425
2R,16668001,0.880195
2R,16669001,0.879818
2R,16670001,0.879297
2R,16671001,0.879083
2R,16672001,0.879359
2R,16673001,0.880095
2R,16674001,0.880760
2R,16675001,0.881420
2R,16676001,0.882059
2R,16677001,0.882550
2R,16678001,0.882915
2R,16679001,0.883412
2R,16680001,0.878935
2R,16681001,0.879340
2R,16682001,0.879781
2R,16683001,0.880133
2R,16684001,0.880400
2R,16685001,0.880584
2R,16686001,0.880685
2R,16687001,0.880703
2R,16688001,0.880635
2R,16689001,0.880476
2R,16690001,0.880219
2R,16691001,0.879859
2R,16692001,0.879511
2R,16693001,0.879652
2R,16694001,0.880232
2R,16695001,0.880735
2R,16696001,0.881126
2R,16697001,0.881410
2R,16698001,0.881669
2R,16699001,0.882078
2R,16700001,0.877807
2R,16701001,0.878290
2R,16702001,0.878686
2R,16703001,0.879002
2R,16704001,0.879241
2R,16705001,0.879425
2R,16706001,0.879808
2R,16707001,0.880223
2R,16708001,0.880577
2R,16709001,0.880876
2R,16710001,0.881124
2R,16711001,0.881326
2R,16712001,0.881483
2R,16713001,0.881600
2R,16714001,0.881677
2R,16715001,0.881717
2R,16716001,0.881721
2R,16717001,0.881689
2R,16718001,0.881623
2R,16719001,0.881522
2R,16720001,0.877126
2R,16721001,0.876789
2R,16722001,0.876416
2R,16723001,0.876007
2R,16724001,0.875561
2R,16725001,0.875076
2R,16726001,0.874551
2R,16727001,0.873985
2R,16728001,0.873375
2R,16729001,0.872719
2R,16730001,0.872014
2R,16731001,0.871258
2R,16732001,0.870447
2R,16733001,0.869577
2R,16734001,0.868643
2R,16735001,0.867640
2R,16736001,0.866563
2R,16737001,0.865405
2R,16738001,0.864158
2R,16739001,0.862813
2R,16740001,0.856743
2R,16741001,0.855134
2R,16742001,0.853393
2R,16743001,0.851502
2R,16744001,0.849452
2R,16745001,0.847496
2R,16746001,0.845753
2R,16747001,0.844143
2R,16748001,0.842389
2R,16749001,0.840753
2R,16750001,0.839258
2R,16751001,0.837843
2R,16752001,0.836303
2R,16753001,0.834472
2R,16754001,0.832655
2R,16755001,0.831029
2R,16756001,0.829685
2R,16757001,0.828656
2R,16758001,0.827938
2R,16759001,0.827337
2R,16760001,0.821406
2R,16761001,0.821275
2R,16762001,0.821175
2R,16763001,0.821285
2R,16764001,0.821380
2R,16765001,0.821330
2R,16766001,0.821216
2R,16767001,0.821084
2R,16768001,0.821246
2R,16769001,0.821675
2R,16770001,0.822065
2R,16771001,0.822299
2R,16772001,0.822377
2R,16773001,0.822388
2R,16774001,0.822539
2R,16775001,0.822931
2R,16776001,0.823480
2R,16777001,0.823893
2R,16778001,0.824177
2R,16779001,0.824499
2R,16780001,0.820461
2R,16781001,0.820677
2R,16782001,0.821137
2R,16783001,0.821792
2R,16784001,0.822384
2R,16785001,0.822858
2R,16786001,0.823214
2R,16787001,0.823453
2R,16788001,0.823610
2R,16789001,0.823949
2R,16790001,0.824543
2R,16791001,0.825273
2R,16792001,0.826068
2R,16793001,0.826893
2R,16794001,0.827953
2R,16795001,0.829168
2R,16796001,0.830321
2R,16797001,0.831397
2R,16798001,0.832391
2R,16799001,0.833309
2R,16800001,0.830786
2R,16801001,0.831458
2R,16802001,0.832062
2R,16803001,0.832600
2R,16804001,0.833074
2R,16805001,0.833487
2R,16806001,0.833839
2R,16807001,0.834132
2R,16808001,0.834367
2R,16809001,0.834545
2R,16810001,0.834665
2R,16811001,0.834729
2R,16812001,0.834734
2R,16813001,0.834681
2R,16814001,0.834569
2R,16815001,0.834397
2R,16816001,0.834167
2R,16817001,0.834075
2R,16818001,0.834117
2R,16819001,0.834100
2R,16820001,0.832394
2R,16821001,0.832110
2R,16822001,0.831762
2R,16823001,0.831349
2R,16824001,0.830868
2R,16825001,0.830322
2R,16826001,0.829905
2R,16827001,0.829773
2R,16828001,0.829791
2R,16829001,0.829760
2R,16830001,0.829658
2R,16831001,0.829486
2R,16832001,0.829244
2R,16833001,0.828932
2R,16834001,0.828551
2R,16835001,0.828098
2R,16836001,0.827573
2R,16837001,0.826973
2R,16838001,0.826297
2R,16839001,0.825542
2R,16840001,0.823081
2R,16841001,0.822045
2R,16842001,0.820919
2R,16843001,0.819716
2R,16844001,0.818708
2R,16845001,0.818001
2R,16846001,0.817246
2R,16847001,0.816380
2R,16848001,0.815398
2R,16849001,0.814295
2R,16850001,0.813074
2R,16851001,0.811931
2R,16852001,0.811108
2R,16853001,0.810634
2R,16854001,0.810446
2R,16855001,0.810540
2R,16856001,0.810669
2R,16857001,0.810747
2R,16858001,0.810939
2R,16859001,0.811399
2R,16860001,0.810481
2R,16861001,0.810991
2R,16862001,0.811263
2R,16863001,0.811301
2R,16864001,0.811109
2R,16865001,0.810915
2R,16866001,0.811068
2R,16867001,0.811617
2R,16868001,0.812222
2R,16869001,0.812922
2R,16870001,0.813583
2R,16871001,0.814068
2R,16872001,0.814581
2R,16873001,0.815252
2R,16874001,0.816092
2R,16875001,0.816996
2R,16876001,0.817817
2R,16877001,0.818864
2R,16878001,0.820310
2R,16879001,0.821714
2R,16880001,0.820229
2R,16881001,0.821183
2R,16882001,0.821991
2R,16883001,0.822736
2R,16884001,0.823783
2R,16885001,0.824968
2R,16886001,0.826031
2R,16887001,0.826968
2R,16888001,0.827786
2R,16889001,0.828490
2R,16890001,0.829087
2R,16891001,0.829578
2R,16892001,0.829965
2R,16893001,0.830250
2R,16894001,0.830468
2R,16895001,0.830658
2R,16896001,0.830743
2R,16897001,0.830719
2R,16898001,0.830585
2R,16899001,0.830543
2R,16900001,0.826134
2R,16901001,0.826939
2R,16902001,0.827899
2R,16903001,0.828764
2R,16904001,0.829535
2R,16905001,0.830219
2R,16906001,0.830823
2R,16907001,0.831353
2R,16908001,0.831814
2R,16909001,0.832208
2R,16910001,0.832540
2R,16911001,0.832812
2R,16912001,0.833026
2R,16913001,0.833184
2R,16914001,0.833287
2R,16915001,0.833336
2R,16916001,0.833330
2R,16917001,0.833272
2R,16918001,0.833159
2R,16919001,0.832991
2R,16920001,0.825892
2R,16921001,0.825431
2R,16922001,0.824914
2R,16923001,0.824336
2R,16924001,0.823695
2R,16925001,0.822988
2R,16926001,0.822217
2R,16927001,0.821479
2R,16928001,0.820708
2R,16929001,0.819866
2R,16930001,0.818938
2R,16931001,0.817944
2R,16932001,0.816917
2R,16933001,0.815852
2R,16934001,0.814688
2R,16935001,0.813404
2R,16936001,0.812002
2R,16937001,0.810530
2R,16938001,0.809014
2R,16939001,0.807461
2R,16940001,0.796904
2R,16941001,0.794943
2R,16942001,0.793261
2R,16943001,0.791758
2R,16944001,0.790075
2R,16945001,0.788155
2R,16946001,0.786262
2R,16947001,0.784694
2R,16948001,0.783361
2R,16949001,0.782141
2R,16950001,0.781263
2R,16951001,0.780694
2R,16952001,0.780322
2R,16953001,0.780104
2R,16954001,0.780232
2R,16955001,0.780631
2R,16956001,0.781122
2R,16957001,0.781905
2R,16958001,0.782866
2R,16959001,0.784058
2R,16960001,0.777089
2R,16961001,0.777771
2R,16962001,0.778362
2R,16963001,0.778867
2R,16964001,0.779288
2R,16965001,0.779630
2R,16966001,0.779893
2R,16967001,0.780082
2R,16968001,0.780196
2R,16969001,0.780238
2R,16970001,0.780209
2R,16971001,0.780110
2R,16972001,0.779941
2R,16973001,0.779703
2R,16974001,0.779395
2R,16975001,0.779018
2R,16976001,0.778570
2R,16977001,0.778052
2R,16978001,0.777461
2R,16979001,0.776797
2R,16980001,0.771282
2R,16981001,0.770305
2R,16982001,0.769258
2R,16983001,0.768140
2R,16984001,0.766959
2R,16985001,0.765791
2R,16986001,0.764613
2R,16987001,0.763434
2R,16988001,0.762179
2R,16989001,0.760838
2R,16990001,0.759407
2R,16991001,0.757883
2R,16992001,0.756262
2R,16993001,0.754540
2R,16994001,0.752735
2R,16995001,0.750896
2R,16996001,0.748992
2R,16997001,0.747186
2R,16998001,0.745577
2R,16999001,0.744164
2R,17000001,0.740247
2R,17001001,0.739011
2R,17002001,0.737918
2R,17003001,0.736976
2R,17004001,0.736206
2R,17005001,0.735550
2R,17006001,0.734908
2R,17007001,0.734348
2R,17008001,0.733714
2R,17009001,0.733031
2R,17010001,0.732405
2R,17011001,0.731853
2R,17012001,0.731401
2R,17013001,0.731054
2R,17014001,0.730732
2R,17015001,0.730325
2R,17016001,0.729784
2R,17017001,0.729156
2R,17018001,0.728637
2R,17019001,0.728213
2R,17020001,0.728967
2R,17021001,0.728074
2R,17022001,0.727209
2R,17023001,0.726483
2R,17024001,0.725895
2R,17025001,0.725500
2R,17026001,0.725256
2R,17027001,0.725008
2R,17028001,0.724603
2R,17029001,0.724043
2R,17030001,0.723325
2R,17031001,0.722486
2R,17032001,0.721704
2R,17033001,0.721002
2R,17034001,0.720412
2R,17035001,0.719879
2R,17036001,0.719436
2R,17037001,0.719061
2R,17038001,0.718804
2R,17039001,0.718612
2R,17040001,0.720090
2R,17041001,0.719773
2R,17042001,0.719587
2R,17043001,0.719566
2R,17044001,0.719675
2R,17045001,0.719767
2R,17046001,0.719973
2R,17047001,0.720256
2R,17048001,0.720668
2R,17049001,0.721081
2R,17050001,0.721407
2R,17051001,0.721799
2R,17052001,0.722205
2R,17053001,0.722746
2R,17054001,0.723280
2R,17055001,0.723824
2R,17056001,0.724528
2R,17057001,0.725362
2R,17058001,0.726334
2R,17059001,0.727457
2R,17060001,0.732441
2R,17061001,0.734228
2R,17062001,0.736183
2R,17063001,0.738124
2R,17064001,0.740071
2R,17065001,0.742148
2R,17066001,0.744248
2R,17067001,0.746181
2R,17068001,0.748299
2R,17069001,0.750694
2R,17070001,0.753330
2R,17071001,0.756078
2R,17072001,0.758891
2R,17073001,0.761800
2R,17074001,0.764507
2R,17075001,0.766974
2R,17076001,0.769471
2R,17077001,0.771862
2R,17078001,0.774039
2R,17079001,0.776013
2R,17080001,0.783280
2R,17081001,0.784750
2R,17082001,0.786093
2R,17083001,0.787249
2R,17084001,0.788217
2R,17085001,0.789002
2R,17086001,0.789601
2R,17087001,0.790013
2R,17088001,0.790235
2R,17089001,0.790469
2R,17090001,0.791079
2R,17091001,0.791791
2R,17092001,0.792503
2R,17093001,0.793449
2R,17094001,0.794369
2R,17095001,0.795467
2R,17096001,0.796498
2R,17097001,0.797353
2R,17098001,0.798037
2R,17099001,0.798553
2R,17100001,0.805327
2R,17101001,0.805301
2R,17102001,0.805103
2R,17103001,0.804906
2R,17104001,0.804935
2R,17105001,0.804939
2R,17106001,0.805019
2R,17107001,0.805407
2R,17108001,0.805773
2R,17109001,0.806031
2R,17110001,0.806338
2R,17111001,0.806689
2R,17112001,0.806872
2R,17113001,0.806897
2R,17114001,0.807068
2R,17115001,0.807272
2R,17116001,0.807291
